display_record,PC1,PC2,primary_cluster,profile_name
Incident record 01340,-1.568714087193632,-1.8893068947521974,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01341,-0.7549212695663768,1.6560678720936717,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01342,1.770981147864678,-1.6984062258341184,1,"Lower-income rural, older/White-composition profile"
Incident record 01343,1.336275553198842,0.6247383990744484,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01344,-1.1945569967240677,1.3280634339072266,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01345,1.523240575084738,0.4144164612036621,1,"Lower-income rural, older/White-composition profile"
Incident record 01346,0.09042807801034855,2.0365506722160602,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01347,1.441831063475558,-0.25196457358198454,1,"Lower-income rural, older/White-composition profile"
Incident record 01348,3.1753294751393817,1.2589783071470197,1,"Lower-income rural, older/White-composition profile"
Incident record 01349,3.174292936229566,-0.2901592941963327,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01350,-0.557375472390159,0.08684133809120519,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01351,-1.7711303626659332,-0.31210497664825704,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01352,-0.23620697319497222,-0.548059724145055,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01353,0.43885942693869034,-2.0959279106206505,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01354,1.094312098121864,-0.8127718360802634,1,"Lower-income rural, older/White-composition profile"
Incident record 01355,1.3340794217403928,0.5886848183188864,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01356,0.08525669753076374,1.0249078663148001,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01357,0.6117337745186262,-0.8839667895689308,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01358,0.25993825809796767,0.22694432867104097,1,"Lower-income rural, older/White-composition profile"
Incident record 01359,0.37843366460970224,0.5462295385609207,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01360,3.9978249672857746,1.009665303171356,1,"Lower-income rural, older/White-composition profile"
Incident record 01361,3.3184373020089915,3.349690116055376,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01362,3.1288724780454746,-0.9920594760725723,1,"Lower-income rural, older/White-composition profile"
Incident record 01363,-2.4895145898737847,5.469048605223165,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01364,4.0177667288910905,-0.2306222911321859,1,"Lower-income rural, older/White-composition profile"
Incident record 01365,0.6488293095180468,-0.8944791633932583,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01366,1.381006299670736,-0.9772855129850492,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01367,-3.9319932503349038,2.799208130054747,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01368,0.5427947433053822,0.41104801376656713,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01369,5.850988855392214,1.4799105873492329,1,"Lower-income rural, older/White-composition profile"
Incident record 01370,1.7527925791303136,1.502256906888758,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01371,-0.9146202940761413,0.6415046590425876,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01372,4.091606935567206,1.1939346347814015,1,"Lower-income rural, older/White-composition profile"
Incident record 01373,-1.729394863545599,-1.2984676976191065,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01374,1.3995182335710372,-1.712123805022288,1,"Lower-income rural, older/White-composition profile"
Incident record 01375,0.0922091787986444,1.4414966978667174,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01376,-1.1744159842489348,-0.6421379565011333,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01377,0.09697255312493581,1.1144406943138114,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01378,-2.6778500448760063,0.43044987233127835,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01379,1.4054765177461062,-1.6922574375037094,1,"Lower-income rural, older/White-composition profile"
Incident record 01380,-1.46277734810848,1.0190033876042317,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01381,-1.0490976225134374,-2.0348251422847663,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01382,0.4852630740025117,-0.08503166659458128,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01383,0.5583974232693726,0.7593623624790568,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01384,1.754086758528965,1.4900527277005071,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01385,-1.1903675765304969,1.2552839832869163,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01386,0.09451023471462149,2.0310738657794336,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01387,1.3403939589812313,-0.2283472749933235,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01388,1.0971836459328534,1.5333868923627543,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01389,0.9148193787757519,-0.8869287025191666,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01390,3.891174381472664,1.0643561605872922,1,"Lower-income rural, older/White-composition profile"
Incident record 01391,3.8459736486173686,-1.9668386788212036,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01392,0.8226897693872595,2.1060556589335415,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01393,2.897059021197547,1.0487379302728879,1,"Lower-income rural, older/White-composition profile"
Incident record 01394,0.45076721393058106,-0.09289272738921728,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01395,1.4705390345736977,1.0212382621696663,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01396,0.24491172343747072,0.21419912971254795,1,"Lower-income rural, older/White-composition profile"
Incident record 01397,4.274877995524988,0.8388674923593367,1,"Lower-income rural, older/White-composition profile"
Incident record 01398,2.670426961225199,0.3991069071190713,1,"Lower-income rural, older/White-composition profile"
Incident record 01399,-1.8779628563655817,-1.0026854749807168,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01400,1.6298958485360264,-0.7208607752342968,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01401,0.15186656633778672,-1.0043739538046286,1,"Lower-income rural, older/White-composition profile"
Incident record 01402,0.632774704686464,-0.9285945352712457,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01403,-0.03706330974583699,-0.22829121226955224,1,"Lower-income rural, older/White-composition profile"
Incident record 01404,1.4090334876791852,0.472559550238341,1,"Lower-income rural, older/White-composition profile"
Incident record 01405,0.5667701061642602,3.830245078424538,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01406,-1.1477065977645697,1.7426416839201953,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01407,1.8590744999154796,-3.0835481123069135,1,"Lower-income rural, older/White-composition profile"
Incident record 01408,0.6277407735246616,-0.919584404084599,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01409,3.1435818312639685,-0.9881158552893459,1,"Lower-income rural, older/White-composition profile"
Incident record 01410,5.06105145527286,2.1569964727341886,1,"Lower-income rural, older/White-composition profile"
Incident record 01411,1.560552347663249,0.9248808685418012,1,"Lower-income rural, older/White-composition profile"
Incident record 01412,-0.07119510873359709,0.4818056764709131,1,"Lower-income rural, older/White-composition profile"
Incident record 01413,-0.4951308886102541,1.4949114728128312,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01414,0.517843816315227,-1.091473048944075,1,"Lower-income rural, older/White-composition profile"
Incident record 01415,-0.10923299952266351,-1.8106183528369713,1,"Lower-income rural, older/White-composition profile"
Incident record 01416,3.068221898285594,-0.836195827433359,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01417,2.7507183589926556,0.28964848580977304,1,"Lower-income rural, older/White-composition profile"
Incident record 01418,0.3960450033288322,0.5560159861122309,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01419,0.038466040222180656,1.0926967830053145,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01420,0.5057454942759912,2.335310041386978,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01421,-0.7974658874549336,-1.4404932627748932,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01422,1.9141253489824044,1.4028129976925134,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01423,-0.6309449354977339,-1.247813107251361,1,"Lower-income rural, older/White-composition profile"
Incident record 01424,4.294827175819634,-1.988334983670949,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01425,0.8689999783318059,0.3237358929587164,1,"Lower-income rural, older/White-composition profile"
Incident record 01426,2.1859023347955726,-1.0563856669132667,1,"Lower-income rural, older/White-composition profile"
Incident record 01427,3.592181726172715,-1.9442791912471356,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01428,1.3408462122178748,0.6260943079713158,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01429,1.8797301454433877,1.026217234543823,1,"Lower-income rural, older/White-composition profile"
Incident record 01430,1.3485708067136315,0.5375280209829718,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01431,0.5284852281648519,1.2296914133168668,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01432,-0.7416752662593282,-2.2095122060368095,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01433,2.611097810941447,-0.22990001519671902,1,"Lower-income rural, older/White-composition profile"
Incident record 01434,-0.42757514043417166,0.46217165381210595,1,"Lower-income rural, older/White-composition profile"
Incident record 01435,1.435319484433137,1.437344863910107,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01436,-2.160691242210519,1.0437255304601525,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01437,-1.1386747399528707,-1.090230812374158,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01438,-1.4124516251446222,-0.5318012946756479,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01439,0.5100297982574665,-1.8934325716840508,1,"Lower-income rural, older/White-composition profile"
Incident record 01440,-0.8870792829205056,-1.2724962892243188,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01441,-0.19102020498066932,-0.556536072218773,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01442,0.3691167001850072,0.7430192169278066,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01443,0.8131425837573111,-1.6445309303007989,1,"Lower-income rural, older/White-composition profile"
Incident record 01444,1.1749448585800706,0.1888523573329096,1,"Lower-income rural, older/White-composition profile"
Incident record 01445,-2.497771381567281,-0.8382876634372479,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01446,0.8947530852326729,-1.4518543700488709,1,"Lower-income rural, older/White-composition profile"
Incident record 01447,0.48626262885576965,-0.07628070014485626,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01448,-0.7774734989092519,1.0851431732427548,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01449,0.5599889562305077,0.37875099615240543,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01450,1.8768725477223505,1.011087601179717,1,"Lower-income rural, older/White-composition profile"
Incident record 01451,3.9963824316910284,4.080246515861209,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01452,-0.6421577373587516,-0.7628355284437428,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01453,3.6900184510583327,1.206204654412153,1,"Lower-income rural, older/White-composition profile"
Incident record 01454,2.8716112024288583,-1.462803053458756,1,"Lower-income rural, older/White-composition profile"
Incident record 01455,-2.0966747274593174,-1.2445530870325094,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01456,0.30348993521599243,-2.501184990096969,1,"Lower-income rural, older/White-composition profile"
Incident record 01457,3.1155264041572375,1.318083221865247,1,"Lower-income rural, older/White-composition profile"
Incident record 01458,-0.8251389891499538,-1.0597320145927591,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01459,0.5071477046512807,2.4288549715819516,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01460,-0.0533586089536434,1.2358331460401164,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01461,0.10530115628877856,-0.5270000055761805,1,"Lower-income rural, older/White-composition profile"
Incident record 01462,-0.9986087048974036,3.565082045103456,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01463,1.3793473678689192,-0.9537148059283443,1,"Lower-income rural, older/White-composition profile"
Incident record 01464,0.6417430146718206,2.407145611930978,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01465,1.0970187778054459,1.5352839726023024,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01466,3.023721329791334,-0.633173136447582,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01467,0.6809793061046807,1.183658476483027,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01468,0.5312708664004374,0.019224649321997182,1,"Lower-income rural, older/White-composition profile"
Incident record 01469,-1.4566759213515417,-0.11507861375155384,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01470,-0.9266998280244504,-0.560896437338659,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01471,0.26329095617063547,0.7769989554952007,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01472,4.50726704944671,-0.3109045073856956,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01473,-0.7501227979250993,1.580781580988409,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01474,1.9123221869636182,-0.1608505714025322,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01475,0.277761805319986,-0.42001057368096645,1,"Lower-income rural, older/White-composition profile"
Incident record 01476,-1.3934273523945022,-0.9427825461625805,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01477,-1.2949485068788555,-0.2711415065127872,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01478,0.09751775802123681,2.10996403636355,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01479,-0.6340545555532124,-1.8925312846047484,1,"Lower-income rural, older/White-composition profile"
Incident record 01480,-1.7588397330234757,5.371351275830045,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01481,2.3661076700127923,1.917962346578699,1,"Lower-income rural, older/White-composition profile"
Incident record 01482,5.905808586194884,-1.2139947207752495,1,"Lower-income rural, older/White-composition profile"
Incident record 01483,0.8430879484358565,-0.016246302654120765,1,"Lower-income rural, older/White-composition profile"
Incident record 01484,-1.1590326085331495,0.1473564951897334,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01485,-2.08710721245616,-0.6740767404410148,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01486,6.199674281804518,1.4444545316442472,1,"Lower-income rural, older/White-composition profile"
Incident record 01487,2.5598921281104916,2.3426611124914003,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01488,1.1809897678128916,-1.0032009030182352,1,"Lower-income rural, older/White-composition profile"
Incident record 01489,-2.63339371265947,-0.5364714036996262,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01490,-0.5095045373075041,1.4799193472949337,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01491,-1.58305487620121,-2.752543845951107,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01492,0.4770530453478076,-3.7470836425592156,1,"Lower-income rural, older/White-composition profile"
Incident record 01493,0.9299285719063328,0.45855233762904407,1,"Lower-income rural, older/White-composition profile"
Incident record 01494,1.673259957354456,-0.5210089124908556,1,"Lower-income rural, older/White-composition profile"
Incident record 01495,-1.9200762118696995,-1.6621093463730696,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01496,-0.25143015043314215,0.529330258206825,1,"Lower-income rural, older/White-composition profile"
Incident record 01497,1.2262275256727264,0.42266827413610863,1,"Lower-income rural, older/White-composition profile"
Incident record 01498,3.728044547103481,1.5214438437967002,1,"Lower-income rural, older/White-composition profile"
Incident record 01499,0.5424476460209358,-1.2860743844630207,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01500,-1.1367131564039843,0.12831460098563188,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01501,-0.6959483510714194,2.005243051934117,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01502,-2.4875428927266507,-0.3615439909759124,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01503,-1.7270357098645468,5.379325544201547,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01504,0.5822192317806925,-1.6277531114076706,1,"Lower-income rural, older/White-composition profile"
Incident record 01505,0.580004615903237,3.0410986924778776,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01506,0.028666264755120848,-1.237533564947952,1,"Lower-income rural, older/White-composition profile"
Incident record 01507,2.2109782939856633,-1.2345882091918288,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01508,4.297088681922905,-1.9823120043359828,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01509,-1.223902076111691,1.337724489209836,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01510,0.5525948885767501,-1.6666188371181618,1,"Lower-income rural, older/White-composition profile"
Incident record 01511,1.3485708067136315,0.5375280209829718,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01512,4.538359859577785,-0.34577415634528785,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01513,6.210129508948003,4.29872688257755,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01514,1.6129574526233357,-0.8229019731222733,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01515,3.410354074526784,-0.6411469537708266,1,"Lower-income rural, older/White-composition profile"
Incident record 01516,1.4288767880362296,1.0832330259065517,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01517,0.5209962789328548,0.4798130926604564,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01518,1.1007352443249707,1.5320168945517658,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01519,2.260564097639558,3.0087739556070767,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01520,0.6310756320414558,4.318122813209839,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01521,0.4157021326472712,0.6748733526720809,1,"Lower-income rural, older/White-composition profile"
Incident record 01522,-1.869555079306712,-2.1169905636528723,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01523,1.3947393077748527,-1.737575844025738,1,"Lower-income rural, older/White-composition profile"
Incident record 01524,-0.45083908010827256,-0.7753033139525339,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01525,1.2503505961598815,5.380618289882168,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01526,4.369473519270699,1.8319069909215413,1,"Lower-income rural, older/White-composition profile"
Incident record 01527,-0.658995213851655,-1.08985643047825,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01528,3.165075575986273,-1.90877984628105,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01529,-0.5459850430675067,-0.3427836689723013,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01530,-0.6197772219657524,-1.5314674684837921,1,"Lower-income rural, older/White-composition profile"
Incident record 01531,0.3639320890596223,0.7464619298941492,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01532,0.6328272356131159,4.321017119965206,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01533,0.6002070406494644,3.0562202597999835,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01534,0.3581383525998933,0.7420328881474166,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01535,0.8961724847968938,-0.9155636182222152,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01536,0.09912636432220152,2.116208162328323,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01537,0.5330405055165565,-1.1077419837997151,1,"Lower-income rural, older/White-composition profile"
Incident record 01538,1.7226723061329698,-0.3845091825517144,1,"Lower-income rural, older/White-composition profile"
Incident record 01539,0.6462583728232658,2.3880931571832114,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01540,3.1589004474755042,-1.8272095627974854,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01541,1.3424182604694717,-0.21836763976857276,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01542,2.2035809409152156,-1.22488729643607,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01543,7.76894287652443,0.4968625406229144,1,"Lower-income rural, older/White-composition profile"
Incident record 01544,0.8139615718502528,2.193664719650612,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01545,1.3386453597311467,0.6449005688420989,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01546,-0.0691863247095587,-2.2014407072239437,1,"Lower-income rural, older/White-composition profile"
Incident record 01547,1.8107283606483964,-2.841880083452869,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01548,0.6385505601861379,1.8525337481726343,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01549,0.6215993330289112,-0.8321754925726189,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01550,0.5955904482660945,-0.9118183450958508,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01551,3.161733122913921,-1.898402466858011,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01552,2.025063189062207,-2.206578792037043,1,"Lower-income rural, older/White-composition profile"
Incident record 01553,1.6112940462514733,-0.19670754965220225,1,"Lower-income rural, older/White-composition profile"
Incident record 01554,0.5396378525894874,-1.2894093880950164,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01555,2.2065565950056043,-1.149199235527361,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01556,0.0665677374463914,2.126858961428882,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01557,1.644627723368183,-0.7912300511817302,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01558,1.3437041907228784,0.6251995294561232,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01559,1.3264499777909875,0.5562950427444988,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01560,0.5072174873028987,2.336399260676704,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01561,4.7686173631780555,2.915108519289315,1,"Lower-income rural, older/White-composition profile"
Incident record 01562,4.170391692724188,0.7500384954694146,1,"Lower-income rural, older/White-composition profile"
Incident record 01563,3.6065915067487535,-1.9710357365660187,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01564,-0.580750585307853,-0.292713814076061,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01565,-1.8325731504079608,0.6450792697310078,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01566,-0.21182722549062927,-0.17062894553733074,1,"Lower-income rural, older/White-composition profile"
Incident record 01567,-2.84027715410925,-1.0625282687637982,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01568,1.3375627614251304,0.5224890162905796,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01569,2.596070421406312,1.9015140833907485,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01570,-1.017523185436318,-1.363165775065597,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01571,-0.23146002236928917,0.49300705808861095,1,"Lower-income rural, older/White-composition profile"
Incident record 01572,2.563930490290454,-2.237060589636342,1,"Lower-income rural, older/White-composition profile"
Incident record 01573,1.3428399914791467,0.5293261853225742,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01574,-2.207351170232805,-2.09790053526944,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01575,2.2444934453400798,2.9827835030440997,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01576,2.6456250457147172,-0.25140902166125223,1,"Lower-income rural, older/White-composition profile"
Incident record 01577,-4.392910851657361,-2.1470193078943094,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01578,-0.9790623789479012,3.5668718393483707,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01579,-0.21533861086700296,-0.5666854128175342,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01580,-0.16126134847790297,-2.1896100581970623,1,"Lower-income rural, older/White-composition profile"
Incident record 01581,-0.22129362682835557,2.253325060174582,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01582,-0.7670702984053415,0.24297818623699835,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01583,-0.34712992616744875,1.5564853729311239,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01584,0.5682889863221721,0.3815905364236849,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01585,3.4735368458077684,0.19375087675061325,1,"Lower-income rural, older/White-composition profile"
Incident record 01586,-0.4930857040906497,-1.1281276357645509,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01587,0.10089706982235118,2.130628239309882,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01588,0.35203352959217404,-1.4621079632849756,1,"Lower-income rural, older/White-composition profile"
Incident record 01589,1.329900732316759,0.5829283698692383,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01590,1.7245818919914324,0.2727351559452231,1,"Lower-income rural, older/White-composition profile"
Incident record 01591,-2.534450264750932,-0.1213265427637292,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01592,-0.2047419603650869,-0.5834607624226853,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01593,2.72403266765418,1.7338552703794414,1,"Lower-income rural, older/White-composition profile"
Incident record 01594,0.644167195384641,-0.9206593844916829,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01595,2.1383144046095244,-0.1945523364846552,1,"Lower-income rural, older/White-composition profile"
Incident record 01596,0.6380265481522959,2.4104126899815146,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01597,0.6360142910217961,-0.9247368423313092,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01598,-1.336323222587,1.9205332807499105,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01599,-1.9936316675889487,0.33090059503364183,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01600,-4.067310960644687,-0.2244692105689943,3,"Higher-income, lower-deprivation incident-context profile"
Incident record 01601,3.90758899816593,1.187157662108565,1,"Lower-income rural, older/White-composition profile"
Incident record 01602,2.1772038036622345,-0.6248596077062649,1,"Lower-income rural, older/White-composition profile"
Incident record 01603,2.9555968010231277,0.22812302526082417,1,"Lower-income rural, older/White-composition profile"
Incident record 01604,2.0436458467233405,-1.4960909518284915,1,"Lower-income rural, older/White-composition profile"
Incident record 01605,2.46897763426474,-0.7076614526309262,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01606,1.6485178202322641,-0.7785483969558797,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01607,1.333047588994077,0.6348381924584793,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01608,2.568936945057329,-0.8694050839559921,1,"Lower-income rural, older/White-composition profile"
Incident record 01609,1.9407177404198206,-0.8518253251768007,1,"Lower-income rural, older/White-composition profile"
Incident record 01610,4.893688764183953,-1.0207082258121096,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01611,-1.14269269823738,1.645715672168389,0,"Dense urban, higher-Black-composition firearm profile"
Incident record 01612,0.5537509539764348,0.37567805279868616,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01613,-0.5229783731243621,-1.0220417533024788,1,"Lower-income rural, older/White-composition profile"
Incident record 01614,-0.2078278857522051,-0.5893744936808021,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01615,1.6370384638724467,-1.1485148238536238,1,"Lower-income rural, older/White-composition profile"
Incident record 01616,1.655624438785627,0.05958376118008573,1,"Lower-income rural, older/White-composition profile"
Incident record 01617,1.3478755710273973,0.5453121217159537,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01618,0.6495794734431233,-0.8993760866413586,2,"Higher-Hispanic-composition, younger/large-area profile"
Incident record 01619,-1.222636559158893,-1.5844782277598117,3,"Higher-income, lower-deprivation incident-context profile"
